DCR,D.D. Warrior Lady (V.2 - Super Rare)
20AP-1,D.D. Warrior Lady
DR01,D.D. Assailant
WPP3,D.D. Assault Carrier
DOCS-JP,D/D Berfomet
SD30,D/D Cerberus
CP05,D.D. Crow
STP3,D.D. Crow
SR11-JP,D.D. Crow
LVP2,D/D/D Abyss King Gilgamesh (V.1 - Super Rare)
LVP2,D/D/D Abyss King Gilgamesh (V.2 - Secret Rare)
SD30,D/D/D Chaos King Apocalypse
DOCS-JP,D/D/D Contract Change
SD30,D/D/D Cursed King Siegfried
YAXX,D/D/D Destiny King Zero Laplace
BACH-JP,D/D/D Deviser King Deus Machinex (V.2 - Secret Rare)
BACH-JP,D/D/D Deviser King Deus Machinex (V.4 - Starlight Rare)
WPP3,D.D.D. - Different Dimension Derby
SD30,D/D/D Doom King Armageddon
SPRG,D/D/D Doom King Armageddon
SD30,D/D/D Dragonbane King Beowulf
VS15,D/D/D Dragon King Pendragon
23PP,D/D/D/D Super-Dimensional Sovereign Emperor Zero Paradox (V.1 - Common)
23PP,D/D/D/D Super-Dimensional Sovereign Emperor Zero Paradox (V.2 - Parallel Rare)
23PP,D/D/D/D Super-Dimensional Sovereign Emperor Zero Paradox (V.3 - Super Rare)
23PP,D/D/D/D Super-Dimensional Sovereign Emperor Zero Paradox (V.5 - Special)
DOCS-JP,D/D/D Duo-Dawn King Kali Yuga (V.1 - Ultra Rare)
DOCS-JP,D/D/D Duo-Dawn King Kali Yuga (V.2 - Secret Rare)
LVP2,D/D/D Flame High King Genghis
DBLE,D/D/D Flame King Genghis
SPRG,D/D/D Flame King Genghis
COTD-JP,D/D/D Gust High King Alexander
DBLE,D/D/D Gust King Alexander
SPRG,D/D/D Gust King Alexander
BACH-JP,D/D/D Headhunt
SD30,D/D/D Human Resources
SPRG,D/D/D Human Resources (V.2 - Parallel Rare)
SPRG,D/D/D Human Resources (V.1 - Common)
SUB1,D/D/D Marksman King Tell
CORE-JP,D/D/D Marksman King Tell (V.2 - Secret Rare)
CORE-JP,D/D/D Marksman King Tell (V.1 - Ultra Rare)
LGB1,D/D/D Oblivion King Abyss Ragnarok
SD30,D/D/D Oblivion King Abyss Ragnarok
VP14,D/D/D Oblivion King Abyss Ragnarok
CORE-JP,D/D/D Oracle King d'Arc
MACR-JP,D/D/D Stone King Darius (V.1 - Super Rare)
CP17,D/D/D Super Doom King Bright Armageddon
CP17,D/D/D Super Doom King Dark Armageddon
SD30,D/D/D Supreme King Kaiser
COTD-JP,D/D/D Wave High King Caesar (V.1 - Super Rare)
SD30,D/D/D Wave King Caesar
DOCS-JP,D/D/D Wave Oblivion King Caesar Ragnarok (V.1 - Super Rare)
DOCS-JP,D/D/D Wave Oblivion King Caesar Ragnarok (V.2 - Secret Rare)
DT07,D.D. Esper Star Sparrow
MACR-JP,D/D Ghost
BACH-JP,D/D Gryphon
DR04,D.D. Guide
SD30,D/D Lamia
SD30,D/D Lilith
SPRG,D/D Lilith (V.1 - Common)
SPRG,D/D Lilith (V.2 - Parallel Rare)
DR04,D.D.M. - Different Dimension Master
LVP2,D/D Necro Slime
DOCS-JP,D/D Necro Slime
SD30,D/D Nighthowl
SPRG,D/D Nighthowl
SD30,D/D Orthros
CORE-JP,D/D Pandora
CHIM-JP,D.D. Patrol Plane
SD30,D/D Proud Chevalier
SD30,D/D Proud Ogre
SD32,D.D.R. - Different Dimension Reincarnation
SD26,D.D.R. - Different Dimension Reincarnation
SD30,D/D Recruits
SPRG,D/D Recruits (V.1 - Common)
SPRG,D/D Recruits (V.2 - Parallel Rare)
SD30,D/D Reroll
SD30,D/D Savant Copernicus
SD30,D/D Savant Galilei
SPRG,D/D Savant Galilei (V.1 - Common)
SPRG,D/D Savant Galilei (V.2 - Parallel Rare)
SD30,D/D Savant Kepler
SPRG,D/D Savant Kepler (V.2 - Parallel Rare)
SPRG,D/D Savant Kepler (V.1 - Common)
SD30,D/D Savant Newton
TDIL-JP,D/D Savant Nikola
TDIL-JP,D/D Savant Thomas
EXFO-JP,D.D. Seeker
SR05-JP,D.D. Sprite
LVP2,D/D Swirl Slime
MP22,"Despia, Theater of the Branded"
SGX1,Destiny HERO - Malicious
DABL,Decisive Battle of Golgonda
OP07,Destrudo the Lost Dragon's Frisson
MGED,Destiny HERO - Plasma
SDCH,Denko Sekka
MP22,Destiny HERO - Denier
BODE,Destiny HERO - Denier
DUOV,Destiny HERO - Celestial
SGX1,Dekoichi the Battlechanted Locomotive (V.1 - Common)
MP20,Destined Rivals
GFP2,Despian Comedy
MP18,Destrudo the Lost Dragon's Frisson
MP21,Deep Sea Aria
SGX2,Des Koala
LEHD,Destiny HERO - Malicious (V.1 - Ultra Rare)
HAC1,Deep Sea Repetiteur
PGL3,Deep Dark Trap Hole
OP18,Destiny HERO - Dasher
DUOV,Deck Lockdown
ABPF,Destruct Potion
ETCO,Deep Sea Prima Donna
LEHD,Destiny Draw (V.1 - Ultra Rare)
MP21,Deep Sea Prima Donna
BLHR,Destiny HERO - Dangerous
DUPO,Decode Talker
LEHD,Destiny HERO - Dystopia
DUDE,Decode Talker
OP13,Deep Sea Diva
LCKC,Delinquent Duo
GFP2,Deskbot 001
SDPL,Debunk
DIFO,Devouring Sarcoughagus
DAMA,Despian Comedy
SGX1,Destiny HERO - Dasher (V.1 - Common)
YGLD,De-Fusion
SGX1,Destiny HERO - Dark Angel
DANE,Destiny HERO - Dominance
SGX1,Destiny HERO - Plasma (V.2 - Secret Rare)
LCKC,Deck Devastation Virus
LODT,Demise of the Land
SGX1,Dekoichi the Battlechanted Locomotive (V.2 - Secret Rare)
LDS3,Destiny Board
LC06,Destruction Dragon
DAMA,Despian Quaeritis
DUDE,Decode Talker Extended
OP18,Destiny HERO - Celestial
LEHD,Destiny HERO - Dark Angel
TDIL,Destruction Sword Memories
DANE,Destiny HERO - Drawhand
SDCL,Debris Dragon
MP21,Deep Sea Minstrel
MVP1,Deep-Eyes White Dragon (V.1 - Ultra Rare)
MVP1,Deep-Eyes White Dragon (V.3 - Secret Rare)
CRV,Des Frog
HAC1,"Dewloren, Tiger King of the Ice Barrier"
OP14,Demise of the Land
SGX1,Destiny HERO - Dasher (V.2 - Secret Rare)
LEHD,Destiny HERO - Disk Commander
DESO,Destiny HERO - Dogma
MP20,Destiny HERO - Dominance
CRMS,Debris Dragon
BODE,Destiny HERO - Destroyer Phoenix Enforcer
DESO,Destiny HERO - Malicious
LED3,Delta Crow - Anti Reverse
DESO,Destiny Draw
LEHD,Destiny HERO - Malicious (V.2 - Common)
SGX2,Des Wombat
DESO,Destiny HERO - Diamond Dude
DANE,Deus X-Krawler
LEHD,Destiny HERO - Dreadmaster
CYHO,"Demise, Agent of Armageddon"
DESO,Destiny HERO - Dark Angel
LEHD,Destiny HERO - Drilldark
DESO,Destiny HERO - Drilldark
BOSH,Destruction Sword Flash
CHIM,Desert Locusts
BLLR,Destiny HERO - Dusktopia
SGX1,Destiny HERO - Plasma (V.1 - Common)
SDFC,"Dewloren, Tiger King of the Ice Barrier"
DP09,Debris Dragon
DUSA,Deep Sea Diva
LCKC,De-Fusion
RYMP,Destiny HERO - Malicious
TLM,Des Wombat
SR06,Deck Devastation Virus
RGBT,Deep Sea Diva
MP20,Destiny HERO - Drawhand
DESO,Destiny HERO - Plasma
COTD,Destiny HERO - Dangerous
HISU,De-Synchro
DESO,Destiny HERO - Dynatag
YS17,Decode Talker
FLOD,Degrade Buster
MP15,Denko Sekka
PGL2,Debris Dragon
ETCO,Deep Sea Artisan
MP20,Desert Locusts
LEHD,Destiny Draw (V.2 - Common)
MVP1,Deep-Eyes White Dragon (V.2 - Gold Rare)
ETCO,Deep Sea Sentry
DESO,Destiny End Dragoon
MAZE,Deep Dark Trap Hole
HISU,Defender of Nephthys
DESO,Destiny HERO - Decider
DESO,Destiny HERO - Dystopia
BOSH,Destruction Swordsman Fusion
PHSW,Deep Dark Trap Hole
DP08,Defense Draw
LEHD,Destiny HERO - Celestial
LEHD,Destiny HERO - Dynatag
ETCO,Deep Sea Minstrel
MP21,Deep Sea Sentry
SBCB,Delta The Magnet Warrior
CYHO,"Demise, Supreme King of Armageddon"
LEHD,Destiny HERO - Decider
DUPO,Decode Destruction
LDS2,Decoy Dragon
SGX1,Des Kangaroo
LEHD,Destiny HERO - Dusktopia
EXVC,Debunk
FLOD,Defrag Dragon
MP18,"Demise, King of Armageddon"
CORE,Deskbot 005
5DS2,Des Koala
PTDN,Destiny HERO - Dunker
HISU,Devotee of Nephthys
SDKS,Des Feral Imp
CROS,Designer Frightfur
DR1,Des Koala
LCKC,Destruction Dragon
RDS,Dekoichi the Battlechanted Locomotive (V.1 - Rare)
RATE,Delta The Magnet Warrior
SOI,"Demise, King of Armageddon (V.1 - Super Rare)"
CROS,Deskbot 004
BOSH,Deskbot 008
SBCB,Des Lacooda
RYMP,Destiny Draw
DP05,Destiny HERO - Dasher
PTDN,Destiny HERO - Departed
SGX1,Destiny HERO - Fear Monger
CT04,Destiny HERO - Plasma
MP21,Deep Sea Artisan
RIRA,Defender of the Labyrinth
MP20,Defender of the Labyrinth
DP04,De-Fusion
SHVI,Deskbot 009
DESO,Destiny HERO - Celestial
SGX1,Destiny HERO - Dangerous
LCGX,Destiny HERO - Dreadmaster
YGLD,Dedication through Light and Darkness
TU04,Deep Sea Diva
SR08,"Defender, the Magical Knight"
DUSA,Depth Shark
AST,Desert Sunlight
SECE,Deskbot 003
SBCB,Destruction Swordsman Fusion
BOSH,Deskbot 007
LEHD,Destiny HERO - Dangerous
SGX1,Destiny HERO - Doom Lord
LEHD,Destiny HERO - Dread Servant
BLLR,Destiny HERO - Dreamer
SDRE,Deep Sea Diva
YSDS,Dekoichi the Battlechanted Locomotive
NECH,Denko Sekka
SGX1,Destiny HERO - Diamond Dude
LEHD,Destiny HERO - Dreamer
DP05,Destiny HERO - Malicious
LEHD,Destiny HERO - Plasma
SDRR,Defrag Dragon
SBCB,De-Fusion
CRV,Des Croaking
SBLS,De-Spell
POTD,Destiny HERO - Dogma (V.1 - Super Rare)
SDGU,Deck Devastation Virus
ETCO,Deep Sea Aria
MRD,Deepsea Shark (V.2 - Common)
GLD1,Des Lacooda
SBTK,Despair from the Dark
POTD,Destiny HERO - Defender
LCJW,Destroyersaurus
DOCS,Destruction Sword Flash
FET,Deck Devastation Virus (V.1 - Super Rare)
LVAL,Deep-Space Cruiser IX
DR2,Desert Sunlight
DPRP,Destiny Board
DP05,Destiny Draw
LEHD,Destiny HERO - Diamond Dude
WC07,Destiny HERO - Disk Commander
POTD,Destiny HERO - Fear Monger
OP08,"Demise, Supreme King of Armageddon"
DOCS,Deskbot Jet
LODT,Destruction Jammer
IOC,Dedication through Light and Darkness (V.1 - Super Rare)
NECH,Deskbot 002
SGX1,Destiny End Dragoon
POTD,Destiny HERO - Double Dude (V.1 - Super Rare)
LCGX,Destiny HERO - Plasma
SDRL,Decoy Dragon
LCGX,Destiny Draw
SGX1,Destiny HERO - Blade Master
LCGX,Destiny HERO - Malicious
PGLD,Des Volstgalph
LC5D,Debunk
HA04,Defender of the Ice Barrier
SDFC,Defender of the Ice Barrier
TDGS,Defense Draw
SR10,Deskbot 003
DOCS,Deskbot 006
SHVI,Deskbot Base
EXFO,Desmanian Devil
SD2,Despair from the Dark
POTE,Destiny HERO - Destroyer Phoenix Enforcer
DP05,Destiny HERO - Diamond Dude
DP05,Destiny HERO - Dogma
DP05,Destiny HERO - Dreadmaster
IOC,Destruction Ring (V.1 - Rare)
TDGS,Destructotron
SAST,Detonate Deleter
HAC1,Dewdark of the Ice Barrier (V.1 - Common)
POTD,Decoyroid
MRD,Deepsea Shark (V.1 - Common)
LDS1,Desperado Barrel Dragon (V.1 - Ultra Rare)
SGX1,Destiny HERO - Dogma
DP05,Destiny HERO - Double Dude
HA01,Detonate
YS18,Decode Talker
WC08,Deep Diver
SRL,Delinquent Duo (V.1 - Ultra Rare)
AST,Delta Attacker
DREV,Delta Flyer
ANPR,Depth Amulet
AST,Des Counterblow
TAEV,Desert Twister (V.1 - Ultra Rare)
SDJ,De-Spell
SDP,De-Spell
DP05,Destiny HERO - Defender
DESO,Destiny Signal
MP17,Destruction Sword Memories
ABYR,Deep Sweeper
FIGA,Defcon Bird
LC5D,Delta Crow - Anti Reverse
INOV,"Denglong, First of the Yang Zing"
LEHD,Destiny End Dragoon
LODT,Destiny HERO - Dread Servant
TDGS,De-Synchro
OP06,Decode Talker
5DS3,Defense Draw
IOC,Des Kangaroo (V.1 - Common)
DUEA,Deskbot 001
MFC,Des Koala
SDZW,Des Lacooda
LCGX,Destiny HERO - Captain Tenacious
LCGX,Destiny HERO - Diamond Dude
LEHD,Destiny HERO - Dogma
EOJ,Destiny HERO - Doom Lord
5DS2,De-Synchro
GLD4,Deck Devastation Virus
PTDN,Deepsea Macrotrema
PSV,Deepsea Warrior (V.2 - Common)
CRMS,Desert Protector
DCR,Des Feral Imp (V.1 - Rare)
YDB1,Des Mosquito
SDK,De-Spell (V.2 - Common)
LED2,Desperado Barrel Dragon
LODT,Destiny End Dragoon (V.1 - Ultra Rare)
DP05,Destiny HERO - Blade Master
DP05,Destiny HERO - Captain Tenacious
MP18,Destiny HERO - Dangerous
DP05,Destiny HERO - Doom Lord
DP05,Destiny HERO - Fear Monger
LON,Destruction Punch (V.1 - Rare)
MP19,Dealer's Choice
LC5D,Debris Dragon
HAC1,Defender of the Ice Barrier (V.1 - Common)
SDSC,"Defender, the Magical Knight"
ORCS,Degen-Force
RDS,Dekoichi the Battlechanted Locomotive (V.2 - Ultimate Rare)
CRMS,Descending Lost Star
AST,Desertapir
DBLE,Dharma-Eye Magician
VP15,Dharma-Eye Magician
DIK,D. Human
BIK,D. Human
DDK,D. Human (V.2 - Common)
SDK,D. Human (V.3 - Common)
DIFO,Dinomorphia Rexterm
DIFO,Dinomorphia Frenzy
BACH,Dinomorphia Kentregina
BACH,Dinomorphia Therizia (V.1 - Secret Rare)
EOJ,Dimensional Fissure
SDCL,Dimensional Barrier
BACH,Dinomorphia Diplos
SBCB,Dimensional Alchemist
BACH,Dinomorphia Stealthbergia
PHRA,Divine Arsenal AA-ZEUS - Sky Thunder (V.1 - Secret Rare)
BACH,Dinomorphia Domain
BACH,Dinomorphia Alert
BACH,Dinomorphia Sonic
OP13,Dimensional Prison
EGO1,Divine Evolution
BACH,Dinomorphia Brute
BOSH,Dinomist Charge
MAGO,Dimensional Prison
BACH,Dinomorphia Reversion
LIOV,Diviner of the Herald
SDDE,Dimensional Alchemist
ANGU,"Dinoster Power, the Mighty Dracoslayer"
INOV,Dimensional Barrier
BACH,Dinomorphia Shell
SDCR,Dimensional Prison
OP18,Divine Arsenal AA-ZEUS - Sky Thunder
SOFU,Dinowrestler Pankratops
DANE,Dillingerous Dragon
MP14,Divine Dragon Knight Felgrand
FIGA,"Dinomight Knight, the True Dracofighter"
BLHR,Dinowrestler Pankratops
CYHO,Divine Serpent Geh
SOFU,Dinowrestler Systegosaur
DIFO,Divine Dragon Titanomakhia
SDSA,Dimension Fusion Destruction
SDMM,Dimensional Prison
PRIO,Diamond Core of Koa'ki Meiru
MP19,Dinowrestler Pankratops
DAMA,Dinowrestler Iguanodraka
SHSP,Divine Dragon Knight Felgrand (V.2 - Secret Rare)
POTE,Digit Jamming
MP22,Dinowrestler Iguanodraka
MACR,Disciples of the True Dracophoenix
BLVO,Digital Bug Registrider
BACH,Dimension Conjurer
MP19,Dinowrestler Systegosaur
SR05,Divine Punishment
DAMA,Dispatchparazzi
DUPO,Divine Serpent Geh
DLCS,Divine Serpent Geh
THSF,Divine Wind of Mist Valley
DUSA,Dimensional Fissure
DANE,Dinowrestler Coelasilat
NKRT,Dimensional Prison
SR02,Divine Dragon Lord Felgrand
BOSH,Dinomist Pteran
RYMP,Dimensional Prison
DANE,"Dingirsu, the Orcust of the Evening Star"
DANE,Dinowrestler Giga Spinosavate
DANE,Dinowrestler Eskrimamenchi
RYMP,Dimensional Fissure
DAMA,Dimer Synthesis
CRV,Dimension Wall (V.1 - Rare)
SHVI,Digital Bug Corebage
CHIM,Dinowrestler Martial Ampelo
SHVI,Digital Bug Rhinosebus
GLD3,Dimensional Alchemist
DANE,Dinowrestler Martial Anga
HISU,Disciple of Nephthys
MACR,Digital Bug LEDybug
SHVI,Digital Bug Scaradiator
SOFU,Dinowrestler King T Wrextle
OP08,Divine Sword - Phoenix Blade
CT10,Diamond Dire Wolf
BOSH,Dinomist Brachion
BOSH,Dinomist Ceratops
MP20,Dinowrestler Giga Spinosavate
BOSH,Dinomist Plesios
LDS3,Diabound Kernel
WC08,Dimensional Prison
DANE,Dinowrestler Chimera T Wrextle
DANE,Dinowrestler Terra Parkourio
MP21,Diced Dice
SHSP,Divine Dragon Knight Felgrand (V.4 - Ultimate Rare)
SR01,Dicephoon
MACR,Dinomists Howling
RIRA,Dinowrestler Martial Ankylo
IGAS,Disposable Learner Device
FET,Divine Dragon Ragnarok
MVP1,Dimension Guardian (V.3 - Secret Rare)
BOSH,Dinomist Stegosaur
BLLR,Different Dimension Ground
BOSH,Dinomist Rush
MP20,Dinowrestler Coelasilat
LED5,Diabound Kernel
BOSH,Dinomist Rex
RIRA,Dinowrestler Rambrachio
SOFU,Diplexer Chimera
SD5,Divine Sword - Phoenix Blade
DP04,Different Dimension Capsule
MP16,Dinomist Charge
MP20,Dirge of the Lost Dragon
SD6,Divine Wrath
SR06,"Diabolos, King of the Abyss"
TDIL,Dinomist Ankylos
OP05,Disciples of the True Dracophoenix
DB2,Dice Jar
IOC,Dimension Fusion (V.1 - Ultra Rare)
SOFU,Dinowrestler Capaptera
OP06,Disturbance Strategy
CHIM,Dinowrestler Valeonyx
SR08,Disenchanter
DUSA,Diamond Dust
SOFU,Diana the Light Spirit
DR1,Dice Re-Roll
EGO1,Different Dimension Capsule
MVP1,Dimension Sphinx (V.1 - Ultra Rare)
SHVI,Digital Bug Centibit
SHVI,Digital Bug Cocoondenser
INCH,"Digvorzhak, King of Heavy Industry"
MACR,"Dinomight Knight, the True Dracofighter"
SHVI,Dinomist Eruption
MP19,Dinowrestler King T Wrextle
DANE,Dirge of the Lost Dragon
OP07,Divine Punishment
RDS,Divine Wrath (V.1 - Super Rare)
5DS1,Divine Wrath
ROTD,Diced Dice
MVP1,Dimension Guardian (V.1 - Ultra Rare)
ZTIN,Dimension Wanderer
OP11,"Dingirsu, the Orcust of the Evening Star"
SOFU,Dinowrestler Capoeiraptor
SHSP,Divine Dragon Knight Felgrand (V.6 - Ghost Rare)
STOR,Divine Relic Mjollnir
DANE,Dice It
MP17,Dinomist Spinos
OP01,"Dinoster Power, the Mighty Dracoslayer"
DUSA,Diabound Kernel
MACR,Diamond Duston
SHVI,Digital Bug Websolder
PTDN,Dimension Explosion
MP16,Dinomist Rex
MP19,Dinowrestler Capaptera
MP21,Disposable Learner Device
YS14,Divine Wrath
CBLZ,Diamond Dire Wolf
SGX1,Different Dimension Capsule
SOI,Divine Dragon - Excelion (V.1 - Super Rare)
MP19,Diana the Light Spirit
SDP,Dian Keto the Cure Master
MP17,Digital Bug Cocoondenser
PGD,Dice Jar
SHVI,Dicelops
MVP1,Dig of Destiny (V.2 - Gold Rare)
MVP1,Dimension Guardian (V.2 - Gold Rare)
MVP1,Dimension Sphinx (V.2 - Gold Rare)
INOV,Dino-Sewing
MP20,Dinowrestler Chimera T Wrextle
SOI,Disciple of the Forbidden Spell
SDWS,Divine Sword - Phoenix Blade
SDJ,Dian Keto the Cure Master
CBLZ,Dice-nied
MFC,Diffusion Wave-Motion
MVP1,Dig of Destiny (V.3 - Secret Rare)
LCGX,Dimensional Prison
MVP1,Dimension Mirage (V.3 - Secret Rare)
MVP1,Dimension Reflector (V.2 - Gold Rare)
BOSH,Dinomic Powerload
BOSH,"Dinoster Power, the Mighty Dracoslayer"
MP19,Dinowrestler Capoeiraptor
MP20,Dinowrestler Martial Anga
MP20,Dinowrestler Terra Parkourio
AST,Disc Fighter
ORCS,Divine Dragon Apocralyph
GLAS,Diamond-Dust Cyclone
ABYR,Different Dimension Deepsea Trench
MP17,Digital Bug Scaradiator
DR2,Dimension Fusion
MVP1,Dimension Reflector (V.3 - Secret Rare)
MVP1,Dimension Sphinx (V.3 - Secret Rare)
CP06,Dimension Wall
SHVI,Dinomist Spinos
MP20,Dinowrestler Valeonyx
RDS,Diffusion Wave-Motion
MP17,Digital Bug Websolder
MVP1,Dig of Destiny (V.1 - Ultra Rare)
MVP1,Dimension Mirage (V.1 - Ultra Rare)
CRV,Dimension Wall (V.2 - Ultimate Rare)
MP19,Diplexer Chimera
GLAS,Disarm
CP04,Divine Sword - Phoenix Blade
STOR,Divine Wind of Mist Valley
CROS,Dizzying Winds of Yosen Village
TP7,Dig Beak
PGL3,"Digvorzhak, King of Heavy Industry"
GAOV,Dimension Slice
WGRT,Dimension Slice
MP17,Dinomist Eruption
MP20,Dinowrestler Martial Ankylo
LODT,Divine Knight Ishzark
DPKB,Different Dimension Dragon
DPYG,Diffusion Wave-Motion
LCGX,Dimensional Fissure
CRMS,Dimension Fortress Weapon
PSV,Dimensionhole (V.2 - Rare)
MP17,Dinomist Ankylos
MP20,Dinowrestler Eskrimamenchi
MP20,Dinowrestler Martial Ampelo
ANPR,Divine Dragon Aquabizarre
DCR,Dice Re-Roll (V.1 - Common)
PGD,Different Dimension Capsule
MP17,Digital Bug Corebage
CBLZ,Dimension Gate
MVP1,Dimension Mirage (V.2 - Gold Rare)
MP16,Dinomist Pteran
SOVR,Divine Grace - Northwemko (V.1 - Ultra Rare)
SYE,Dian Keto the Cure Master
LCJW,Dice Jar
MP17,Dicelops
YGLD,Diffusion Wave-Motion
SBCB,Digging for Gold
CP08,Dimensional Fissure
ANGU,Dinowrestler Pankratops (V.2 - Collectors Rare)
ANPR,Discord
DT04,Discord
SGX2,Disposable Learner Device
BP01,Divine Wrath (V.1 - Rare)
GLD4,"Diabolos, King of the Abyss"
BP03,Diamond Dire Wolf
SDY,Dian Keto the Cure Master (V.2 - Common)
DCR,Different Dimension Dragon (V.1 - Super Rare)
SD6,Diffusion Wave-Motion
MP17,Digital Bug Centibit
SDCL,Digitron
DR2,Dimension Distortion
OP13,Dimension Fortress Weapon
MVP1,Dimension Reflector (V.1 - Ultra Rare)
BACH,Dinomorphia Therizia (V.2 - Starlight Rare)
MP20,Dinowrestler Rambrachio
MP18,Disciples of the True Dracophoenix
SDSC,Disenchanter
LODT,Diskblade Rider
DR1,Disturbance Strategy
PGD,Disturbance Strategy
SOI,Divine Dragon - Excelion (V.2 - Ultimate Rare)
MIY,Dian Keto the Cure Master
SDY,Dian Keto the Cure Master (V.1 - Common)
SS02,Dicephoon
HSRD,Dice Roll Battle
LODT,Dice Try!
DR1,Diffusion Wave-Motion
MP18,Digital Bug LEDybug
IOC,Dimension Distortion (V.1 - Common)
MFC,Dimension Jar
SBTK,Dino Destruction (Skill)
MP16,Dinomic Powerload
LOB,Dissolverock (V.2 - Common)
SDBE,Divine Dragon Apocralyph
SDLS,Divine Punishment
RDS,Divine Wrath (V.2 - Ultimate Rare)
DCR,Different Dimension Gate (V.1 - Rare)
WGRT,Different Dimension Gate
SBLS,Diffusion Wave-Motion
DR1,Dimension Jar
MP16,Dinomist Brachion
MP16,Dinomist Plesios
RC03,Dinowrestler Pankratops (V.1 - Super Rare)
SYE,Disappear
DR1,Disarmament
SOVR,Divine Grace - Northwemko (V.2 - Ultimate Rare)
FOTB,"Diabolos, King of the Abyss"
ORCS,Dicephoon
DR1,Different Dimension Capsule
DR1,Different Dimension Dragon
DR1,Different Dimension Gate
BP01,Different Dimension Gate (V.1 - Common)
DB1,Dimensionhole
MP16,Dinomist Rush
SS03,Dinosaur Kingdom
MP17,Dino-Sewing
MAMA,Doom Dozer
MP21,"Dogmatika Fleurdelis, the Knighted"
MP21,Dogmatika Ashiyan
SGX2,"Dogoran, the Mad Flame Kaiju (V.1 - Common)"
MYFI,"Dovelgus, Generaider Boss of Iron"
MP21,Dogmatika Nexus
MAZE,Double Attack! Wind and Thunder!!
SDAZ,"Dogmatika Fleurdelis, the Knighted"
GFP2,Dotscaper
GFP2,Domain of the True Monarchs
MP21,"Dogmatika Adin, the Enlightened"
LED9,Doom Kraken
MP22,Dogmatika Genesis
DUPO,Double or Nothing!
BROL,Double Exposure
MP21,"Dogmatika Theo, the Iron Punch"
BLLR,Double Evolution Pill
BROL,Doctor D
DASA,"Donpa, Marksman Fur Hire"
ROTD,Dogmatika Nation
OP15,Dogmatika Punishment
MP21,Dogmatika Nation
ANGU,DoSolfachord Cutia
SDSB,"Dogoran, the Mad Flame Kaiju"
LDS3,Dodododwarf Gogogoglove
MP21,Dogmatika Encounter
LART,Don Zaloog
ROTD,"Dogmatika Ecclesia, the Virtuous (V.1 - Ultra Rare)"
BROL,Doll House
BLHR,Double Headed Anger Knuckle
SGX2,Double Summon
LED6,Doppelwarrior
BODE,Double Disruptor Dragon
SGX1,Don Zaloog (V.1 - Common)
ROTD,Dogmatika Nexus
SESL,Doki Doki
PHRA,Dogmatikacism
ROTD,Dogmatika Encounter
CROS,Doomdog Octhros
POTE,Double Dust Tornado Twins
LED9,Double Fin Shark
PEVO,Double Iris Magician
EGO1,Double Summon
IGAS,Doshin @Ignister
PHRA,Dogmatika Ashiyan
BACH,Doll Monster Miss Mädchen
DUSA,Doomcaliber Knight
MP21,Dogmatikacism
BACH,Doll Monster Bear-Bear
ROTD,"Dogmatika Adin, the Enlightened"
EXFO,Downbeat
IGAS,Doyon @Ignister
SGX1,Don Zaloog (V.2 - Secret Rare)
LDS3,Doomcaliber Knight
OP18,"Dogmatika Ecclesia, the Virtuous"
MP21,Doyon @Ignister
ANGU,DoSolfachord Coolia (V.1 - Ultra Rare)
DUPO,Double Hero Attack
BACH,Doll Happiness
LED5,Doomcaliber Knight
BLVO,Dogmatika Genesis
ROTD,Dogmatika Maximus
ROTD,"Dogmatika Theo, the Iron Punch"
SR07,Doomking Balerdroch
KICO,Dowsing Fusion
INOV,Doki Doki
IGAS,Double-Edged Sword
LCKC,Doom Virus Dragon
ROTD,"Dogmatika Fleurdelis, the Knighted"
LED6,Dodododwarf Gogogoglove
IGAS,Donyoribo @Ignister
MP16,Doomdog Octhros
LCKC,Double Summon
5DS1,Double Summon
MP14,Downerd Magician
MP19,"Donpa, Marksman Fur Hire"
SECE,Double Trap Hole
DESO,Doomsday Horror
OP05,"Dogoran, the Mad Flame Kaiju"
LEDD,Doom Virus Dragon
WGRT,Double Summon
SR01,Domain of the True Monarchs
CORE,"Dogoran, the Mad Flame Kaiju"
TDGS,Doctor Cranium
DLCS,Doom Virus Dragon (V.1 - Ultra Rare)
SGX1,Double Cyclone
SDGR,Double Summon
RGBT,Double Tool C&D
MACR,Double Resonator
YGLD,Double Spell
DRLG,Doble Passe
PTDN,Doomsday Horror
YSYR,Double Coston
GENF,Double or Nothing!
CBLZ,Double Shark
LED6,Dododo Buster
DUPO,Doublebyte Dragon
DP10,Double Cyclone
MAGO,Domain of the True Monarchs
PGL2,Doomcaliber Knight
SDSE,Double Cyclone
TU01,Doomcaliber Knight
TKN3,Double Dude Token
SPWA,Double-Edged Sword Technique
DUSA,Double Fin Shark
WSUP,Dodododraw
DRL2,Double Magical Arm Bind
TLM,Doriado's Blessing
SD2,Double Coston
NECH,Dododo Driver
DUEA,Dogu
CRV,Doitsu
DAMA,Doombearer Psychopompos
DRL3,Doom Virus Dragon
CSOC,Doppelganger
INOV,Double Cipher
PRIO,Double Dragon Descent
MP17,Doki Doki
SDCL,Dotscaper
SS01,Double Coston
GLAS,Double-Edged Sword Technique
PTDN,Double Tag Team
PGL2,Downerd Magician
LTGY,Do a Barrel Roll
SGX1,Doble Passe
BP01,Doomcaliber Knight (V.1 - Common)
